1065852904261734402	l11048	Anyone else tried to get off Venlafaxine(Effexor)? I�m wanting off it ASAP and if the psychiatrist won�t take me off it I�ll stop it myself
1065894696361152512	l11049	Lithium sucks n that fuckin shit is not helping me ?? even prozac. Holyfuck kill me.
1065969975821770754	l11050	@Viviana_Jo I�m so sorry! I can definitely relate. Mine was so bad last week it had me vomiting and it hurts. So try the nexium and then tums if there�s any break through
1065989532019916800	l11051	@ChinaDaily Luckily he found out about Obama Care. My parents were still using their insurance and when the doctors saw that the carac and lipitor prescriptions began.
1066072748294840325	l11052	@rabpeel @clareupnorth As long as the indicator was actually written on the script it always complied with pfizer’s demands. did mean that if neuropathic pain was the indicator then pharmacist had to issue lyrica (and hb pay for lyrica) but meant as soon as 2nd patent expired could revert to generic
1066084777277693952	l11053	@CecLouise Diazepam is more lipophilic so quicker onset and half life of its metabolite is over 100 hours. Knock yourself out all weekend.
1066091626068656129	l11054	Hahha. USA is not a democracy. It�s at best some type of reality tv brave new world Prozac kleptocracy. Not sure they are well suited to spread something they no longer have.
1066143133283561477	l11055	He developed Guillian Barre syndrome, which is a very very rare but potential complication from flu vaccine. The documented number of cases is 1-2 per million flu vaccines administered. Your chances of being struck by lightning are 1 in 3,000, for perspective.
1066223374668582917	l11056	Revitalize Vegan Smoothie: Reis Milch, Blaubeeren, Mango und etwas Valium.
1066276478021718016	l11057	Im getting the xanax lifestyle atm im fked up atm, its time to chew on this is a beautiful face
1066310244446466049	l11058	@DigitalPhamcist @CPWYinfo @HospChiefPharm @JohnathanLaird @ashsoni0607 @khalidqkhan @NPA1921 @PosSolUK @fmd_it @NHSDigital Ranbaxy Atorvastatin has the 2d barcodes - that's the majority of our scanning LOL
1066314137326604288	l11059	@DanLairdMD @kevinmd Suck U in a Box In, is so horrible. The withdrawals are like your world goes dark. Everything stops. A meteor could strike and the apocalypse could start, and bed or the toilet will be your choice. My friend died from a heart attack from suboxone withdrawals. Too much stress.
1066336442383851520	l11060	Caller: Abilify it fixed my mother @cspanwj
1066385891520786432	l11061	Me on adderall peeling the skin off the bottom of my foot
1066398998502809600	l11062	@SaffronMee Hi, I�ve got awful emetophobia. I took trimethoprim when I had a uti. I got very anxious about it but it�s best to take it to avoid a kidney infection. And I later read on the NHS website that trimethoprim rarely has side affects such as the one you�re worried about.
1066400195401928705	l11063	minion animal 2 oxycodone overriding darkness to void glasses
1066405248724623360	l11064	@tinycharlotte72 Same!  Long day yesterday, should have been in today but looks like a marathon day ahead tomorrow.  120mg of codeine yesterday and I'm still feeling puke too.  Life is great :-|
1066502115105878016	l11065	trying to quit xanax and cigs is hard man but i think by the end of the year i got it
1066681643585413121	l11066	So we were enjoying a sweet sugar cane with my friends and one of them said it can be used as an anaesthetic and the other said it can be used to cure diabetes, I wonder if there's insulin,metformin, or even halothane in sugar cane.
1066703710879924231	l11067	@vugarry Yup. I'm allergic to most of them but if I ever have to go to Falwells house of Dumb then get me a Benadryl and a morphine pump. Or probably propofol.
1066709185243635720	l11068	@BethLynch2020 Then we get into the ones that can leave you permanently disabled or not able to function at all if you cannot access them. Lyrica, topirimate (used as a migraine prophylactic), anti-depressants . . .
1066713716736106499	l11069	@KvotheHl3 @onestopmshop @PNWcannabisclub @NorCalStoner420 @OsitoFumonOFI @OneFallenAngelM @james_bong13 @cannaworldsite @CenturionProSol @HerbBudman @CarverJohns @LARRYIRBY6 I see you�ve gone far enough in your medical school training to be brainwashed by the dogma of that field. I suppose all the individuals who have healed using cannabis don�t count? I used to be on Humira. Psoriatic arthritis. Nothing but cannabis for meds now and life is better.
1066731529970376705	l11070	@Gearoidmuar @AlastairMcA30 @DaveKeto @FatEmperor @rand18m @malcolmken @DrEades @ProfTimNoakes @JeffryGerberMD @JeffStanleyMD @ESodicoffMD @DrScottMurray 4a/ Garry I don't disagree w preventing Msyn. In clinical practice behavior Rx not usually sustainable over 10 to 20 years.  A pill a day (niacin or lipitor) can be taken no matter what the stresses of life bring to a person. Under stress, it is difficult to maintain discipline
1066734386022924290	l11071	Truly inspiring that I made it through my twitter feed without Xanax.
1066740904038359046	l11072	@Tunnyking Tramadol or codeine
1066762750242758656	l11073	@ESodicoffMD @FatEmperor @DrNadolsky @bigfatsurprise Insulin levels on Crestor 20mg: 12, 12, 15. Once on Repatha too: 13. Off both: 3, 5, and 7. Can't say nothing else was changing (I was loosing weight) but diet consistently LC. Lowest insulin 3 observed at the same time fasting BG was 117 (highest ever).
1066773562567073793	l11074	does anyone have an adderall or a gun
1066795263438790658	l11075	@markblei Hello. You have advice on how to get off of Klonopin?
1066799651632881664	l11076	@MrsRabbitResist Seriously, in the last half hour I've struggled between an extra Xanax, or large quantities of wine?
1066864096312795142	l11077	Does anyone have morphine
1066865259422584832	l11078	"Also odd was when the LDL hypothesis gets dismissed while extolling ""pleiotropic"" benefits of statins, but then later on you criticize trying to study these benefits as ""rosuvastatin trying to carve out market share"" ?????Love the show @VPplenarysesh but ya goofed on this one IMO."
1066893488699121664	l11079	@LtCrandog @RNR_0 The entantiomer of modafinil. More potent. People generally perfer if looking for laser focus.
1066912942883463175	l11080	�You know dinner means 3 Xanax and a cigarette�
1067042323253682182	l11081	@lhorton_ @VersusArthritis This is me at the moment, nearly out of options, 1 more to try. I never thought I would be this bad, was pain free for 14yrs on Remicade then it all went pear-shaped. Recent failures over past 18mths - Xeljanz, Orencia and now Actemra.
1067111577025830914	l11082	"""Burke was investigated in prison last year after oxycodone was found in his housing area of the low-security federal prison in Allenwood, Pennsylvania"""
1067123043636523008	l11083	@TheRebelDread Those fuckers put me on Abilify like three times. Listen Doc if I'm shaking so hard I can't hold a pencil. How the fuck am I supposed to work or go to school without hurting myself?my classmates had to do everything in chemistry; it was too dangerous for me to handle chemicals
1067137470234529799	l11084	@PelleCreepy More like the Prozac Tollbooth, amirite?
1067141658960105478	l11085	@joejones1905 Give me your motivation plz x or some modafinil
1067168387552370692	l11086	We'll be moving. We have 4 cats (and a chinchilla and an anole). So we'll be renting a minivan and driving them up, we think. Today I am testing the youngest's reaction to gabapentin.
1067384551062757377	l11087	@snarkattack Oh wow, I'd not encountered mirtazapine before, but doing a quick skim on its method of action it sounds like it would solidly solve any insomnia. I'm on a tiny dose of olanzapine at night. I sleep *incredibly* well on it, but can be quite groggy in the morning.
1067452743563005952	l11088	@ChristinaMHH201 @MisericordiaMHH The parents are ill-informed about flu shots and now many children are hospitalized because they don't receive the vaccine. :( @MisericordiaMHH
1067512807812448257	l11089	The age of risperidone is up for I am called I saw the Judas' who sit blind and in control of 'civilisation'These people too are human and their children our in pain I had a vision of their children cutting their wrists. It was more than a dream. In the name of Life|God
1067541688170803204	l11090	note to self: pop an ativan beFORE making Stressful Adult Phone Calls, not after
1067596985925021699	l11091	@xtara2003x @Jleim1234 @ReggieBush You look young. Have you studied up on what smallpox &amp; polio did to our world? Or even the flu? Have you actually *read* about how many died before the measles vaccine was developed? Or how many were hospitalized? How many developed complications? Encephalitis?
1067909835709194247	l11092	So apparently prep (Truvada) is fucking with my liver so I gotta come off of it. This is going to greatly affect my sex life because nobody's using condoms these days. FUCK!
1067927917605384199	l11093	Sniffing Xanax off my desk
1067974243030376453	l11094	Kotak Inst Equities on Biocon Data from UK NHS suggests 75% price erosion for Humira (adalimumab) biosimilars, higher than estimates of 37% &amp; in line with 80% erosion seen in Nordic tenders Expect price erosion &amp; vol shares to further deteriorate in CY2020 SELL, TP Rs 345
1067979830740824069	l11095	Don't forget your depakene. You're crippling without it. But nausea never goes away; compassion is ever out of reach.
1068342709679779843	l11096	Codein, it sit on my kidney and dissolve
1068375324486967303	l11097	@ReneeLibby2 Maybe because she has taken 3 Xanax into stapled her emotion chip.
1068538535249149953	l11098	@htown_l Oh that sucks - I don�t really abuse anything- I joke a lot - but o was serious anojt the emergency Xanax lol
1068544464271093765	l11099	@RawStory Boy someone is having a panic attack!!!He needs to borrow some Xanax from Melania or go find Dr Ronnie for some really good tranquilizers. ??????????. I believe the train has left the station!
1068552820993847302	l11100	� I pop my pussy like some adderall �
1068554480508198917	l11101	@realwokieleaks @ConceptualJames @BridgetPhetasy So, France just started prescribing Suboxone on the reg? The article is wrong though: Suboxone is a very powerful opiate, itself &amp; it is absolutely addicting.
1068563325452206080	l11102	@DanielSquadron i hope you got a side of Lipitor
1068567141744615428	l11103	When I spoke about the pain Aishling experienced while dying, needing to be dosed up on morphine etc prolife individuals said �discomfort� was par for the course yet here they are screaming about pain in the womb. #legis18
1068634908342534147	l11104	Xanax needed
1068687983761637377	l11105	@gcbioinv @fezziwig2008 @FireArcadian @TheHunter5515 No. Vascepa didn't show interference with Crestor. Refer AMR-102 phase 1 PK results.
1068690606631911430	l11106	@uBeRToKS @ditanokupe @Nonsonwaorisa He studied tramadol
1068695748051652609	l11107	@markknoller Can�t wait for Trumps next pick. All you Pussy liberals are going to keep therapists in business . Get those Xanax ready !!
1068695760076718082	l11108	@TheKratomAssn Got me off suboxone and then the kratom was easy to get off of.  Now that I'm opiate and kratom free I was able to get a good paying job that drug tests.
1068912497380462592	l11109	@ForgettableRN Muscle memory has almost gotten me several times. Most recently this week. I give a ton of solumedrol. Less Protonix. But they’re right next to each other. Went to pull protonix. Instinctively pulled solumedrol. They look NOTHING alike. Luckily I realized it seconds later.
1068933389758210049	l11110	@fezziwig2008 @chiragontwtr @FireArcadian @gcbioinv @TheHunter5515 Simvastatins really the only statin patients bother to take with meals. Lipitor isnt as fat soluble and rosuva prava etc are water soluble so i doubt mineral oil had a large effect. $AMRN had a SPA anyway so youre beating a dead horse.
1068950097571078147	l11111	@Alainaidk @boulderlord Man after 3 in 1 day shit be hurtin ?????????? cole off that adderall 24/7 but just naturally
1068960606345146371	l11112	@RichHomieNels I taste codeine when I burp
1069014370900828167	l11113	People who take Adderall every day, do you have weird food cravings and aversions? Lately I've found myself constantly hungry but most foods repulse me. The food aversion isn't new but being hungry all the time is. I just want to eat the same three things all day every day.
1069028899311501318	l11114	@seldeen @CatoInstitute Well, yes and no. They definitely won't stop the murders, as it doesn't solve the main issue. It'd be like prescribing morphine for brain cancer. It may get rid of some of the head aches it causes, but there will be others it doesn't get rid of and you didn't solve the issue.
1069203829193940998	l11115	@DailyPostNGR ???????? Now i know where those truck load of tramadol were being moved to. Obviously, to,  Wadata plaza.
1069229760486797313	l11116	RT @LS_Nutrition: Remind patients this December: Black Cohosh can interact with #Atorvastatin / #Lipitor and other drugs.
1069254687403196416	l11117	@ItsAllCrazyToMe @AndreyasAsylum Anxiety Buspiron and Klonopin
1069291170147258368	l11118	@jane27629624 @Uncle_Jimbo @Ocasio2018 That wasn't the case with me and many others.   Harvoni wasn't an unproven, experimental drug.  In fact, it is FDA approved and has a &gt; 97% success rate.
1069291561203068933	l11119	I thought I was having a bad reaction from taking too much adderall cause I keep shivering and then I realized it's just cold outside lol
1069304190407708674	l11120	@LoisEinhorn5 @AlanFreestone @OwnerPharm Alan gets results. Have you tweeted #Merck about killing 50k with Vioxx?
1069306741828009987	l11121	Nurse friends: I was on 5mg Oxycodone q4hours, Tylenol q6hours, and Celebrex bid Thurs, Fri, &amp; Sat for my tonsillectomy. I stopped taking Oxycodone last night. I started getting rebound freaking headaches yesterday morning. Today it's so bad that I cant get out of bed. Help!?
1069323745775378432	l11122	@mmmhotbreakfast I once wanted a day off, went to the Dr, last minute so had to see a new doctor, did my usual back is playing up restricted movement, instead of the simple day off I spent the next week in bed, doped up on Valium and used up all my sick leave ????? #SickieGoneWrong
1069330471501398022	l11123	#fapping with #adderall is among the best things ever. Perhaps only second to taking the #dump of the century. #showerthoughts
1069345571310354436	l11124	I am currently drunk on wine and prozac outside and lonely in a way. My babies are as untouchable as God.
1069472443163533313	l11125	@RevBDangerous klonopin  I'm already on Zoloph which keeps my anxiety in check most of the time as long as nothing comes up.  If real anxiety hits I tend to lose my shit these days.
1069537129829683200	l11126	@britt_radcliff My OB let me take Nexium! I don�t really like ice cream or Milk so I tried to live off Tums but they didn�t cut it
1069637902790008835	l11127	No one wants to spend their holiday season with the flu. That�s why for the National Flu Vaccine week, you should make sure to get your flu vaccine for your health and those around you.
1069638024361852935	l11128	To look your best, it�s important to feel your best. And no one feels their best when they have the flu. For this National Flu Vaccine Week, make sure you get vaccinated so that you can continue to feel beautiful inside and out.
1069701579194789888	l11129	@NathanHRubin that looks more like ICU psychosis. Get that man some trazadone 30mg stat and daytime orientation protalocol.  remove the alerts!
1073929078732922883	l11130	�Casler then claimed that Trump is a �speed freak,� and that Trump �crushes up his Adderall and he sniffs it because he can�t read, so he gets really nervous when he has to read the cue cards.�
1073977694029836292	l11131	@PrincessBravato She ignored his questions and boomeranged from one subject to the next like a racquetball. Shamed him and the network. Bizzarre comments.  Talked over him. I was thinking Adderall. Impossible to watch. Learned nothing. Annoying. We pay her to do this job?
1074044690805202944	l11132	@Tinpotgamer Tell me about it. Still got statins and amlodipine, hopefully that'll do in the meantime.
1074049200667668485	l11133	He got pushed away for bragging about popping adderall and talking gibberish while constantly interrupting actual esports pros who were casting with him.  There are tons of extremely talented ex pros who deserve a shot more than him.
1074101489164009478	l11134	@realDonaldTrump Do you just look in the mirror, see what you do and the damage it causes, and then just tweet it�s all the fault of the media or whoever pissed you off today? Are you mega-delusional, or snorting Adderall? Either would explain the voices in your head and all that sniffing.
1074172839194877959	l11135	@retiredcalvin adderall is zoomer coffee
1074336027337220097	l11136	@AngrierWHStaff ADDERALL much?
1074337748012683265	l11137	I'm watching @FaceTheNation thinking #MargaretBrennan did her homework and certainly knows her shit unlike #StephenMiller.He was loud and belligerent. It must be ??the a-a-a-a-#adderall.?? But #Nuvigil can do that too or maybe #mercury poison which is know to cause #madness.
1074342896709632003	l11138	@cj_disabledVet Adderall,  will take care of it.
1074411780372234243	l11139	Disulfiram-like reaction inducing drugs �PM PMT� as in Pre Medical Test in the PM: Procarbazine Metronidazole Cefo (Perazone, Mandole, Tetan).
1074413617519493127	l11140	@realDonaldTrump No the Russian witch hunter started with a Moscow Trump tower proposal, and morphed into much much more. Feeling a bit nutty ? Put the straw for adderall down and stay off Twitter would be my advice.
1074442150379540480	l11141	"@GennaHert @realDonaldTrump Our rhemagrammic language analysis suggests high probablility that #Trump spewed these rage tweets as the effect of rage at last night’s SNL, and higher-than-normal snorting of crushed Adderall. We are serious. He snorts crushed Adderall."""
1074454913181196294	l11142	From watching the Redskins game, I had such a bad headache it was killing me but I didn't want to miss this important game I had to calm myself down so my head didn't get any worst even though I ate and took a Tylenol pill so my headache can be gone gladly Redskins won
1074670694229860352	l11143	@realDonaldTrump Th-Th-Th-That�s Adderall Folks!
1074695119566200832	l11144	@LisPower1 @mmfa Doesn't  adderall do that?
1074700153356017665	l11145	I can�t wait for him to threaten a lawsuit about  the recent allegation he snorts adderal.  Guess what bro, Courts will make you do a golden shower test all your own.
1074713202796068870	l11146	@IndivisibleNet Don't worry, M. He can fix anything with Adderal.
1074795084464427008	l11147	He'd fall asleep on the debate stage, because he's not snorting crushed up Adderall like Trump.
1074812446261608448	l11148	@pcpugh @ahugwill @funkydd2002 @realDonaldTrump That's because he snorts Adderall all day. He's a speed freak.
1074849789848772612	l11149	@essenviews Maybe Trump just needs to share his Adderall
1075022234815733763	l11150	@realDonaldTrump How many crushed up adderall have you snorted this AM?  You seem particularly worried this morning.
1075031824676544512	l11151	adderall and xanax make such beautiful babies
1075048547584761857	l11152	@MrOpak130 @ChrisCuomo True. He'd spend most if his time in the bathroom snorting adderall off Hannity's stomach
1075059037228683264	l11153	@spoonie913 @fenrir_71 It's coke not adderall. That drug is supposed to heighten concentration and cognitive abilities. Trump exhibits none of these traits.
1075061383597826055	l11154	@sewpersists @samstein Trump�s would turn up Adderal.
1075250381955817472	l11155	I feel like I should take Adderall
1075298984946794500	l11156	@polkrze lol I meant I need an adderall
1075478950850248704	l11157	brad stood me up and i can�t even sleep off he sadness because i took an adderall this morning
1075504704568864770	l11158	@LipStick_PinUp Let me get some of that promethazine
1075604951613796353	l11159	@IndivisibleNet So, over a million bucks already raised for hush money &amp; Adderall?
1075678842956599298	l11160	*taking my adderall* for cool guy syndrome
1075715921723998210	l11161	"do I get a prescription filled I'm like ""oooh I hope they messed up and gave me adderall"""
1075759206186270722	l11162	@realDonaldTrump Lay off the Adderall, fool.
1075947338210963456	l11163	@treasonstickers Bet it’s cocaine and hookers with a adderall enema!
1075963757145268230	l11164	this tylenol isnt helping my headache at all
1076127631035248640	l11165	you know I don�t feel good if I�m asking for Tylenol
1076134306840481797	l11166	@dvorakoelling Allegedly copious amount of snorted adderall.
1076136163960868871	l11167	@monsterstubbs Next to the Crushed Adderall is a super-sized cup of Pepsi and two bags full of Big Macs because his aids brought him extras so they don't have to see him today.
1076177080210071553	l11168	@realDonaldTrump Lay off the Adderall
1076198823465230338	l11169	@haydenwwest If I have side effects with metoprolol, I'll have to switch to either Bystolic or Coreg. Will all depend on how running goes.
1076200825469521922	l11170	@realDonaldTrump #TrumpResign snort some more Adderall
1076530454243758086	l11171	cuban coffee + adderall + last minute Christmas shopping = I�m about to deck the fckn halls everyone
1076591410823028742	l11172	White trans dudes get on T so easily you�d think they were picking up Tylenol from Walgreens lmao
1076615775690149894	l11173	Adderall keeps this body bangin
1076673984261963779	l11174	@Kris_Sacrebleu Snorting Adderall and woofing down Big Macs while he watches TV from his toilet seat.
1076866978667745283	l11175	"@phinlmao @haley_hbu @itsgenebaby Oh I thought we were rationalizing ""mother's smoking marijuana during pregnancy"" I respectfully bow out because all that other shit I'm not concerned about. A drug is a drug is a drug when pregnant to me. Including Tylenol."
1076883975681892353	l11176	@GBeasleyJr @realDonaldTrump Adderall and Big Macs, likely.
1076918838669860871	l11177	The heating pad ain't doing shit for my back and Tylenol is some 🐂💩but it's all I can take 😡
1077015235876114432	l11178	@TyMurphy19 @DogginTrump Is 45 missing adderal?
1077070260505853952	l11179	Even after taking two Tylenol�s I have a pounding left side headache fml
1077077329099345920	l11180	one of these days I'm going to commit myself to rejecting the social dogma and take Adderall when I have my first meal at 6pm but today is not that day
1077184023330471936	l11181	@thedailybeast He must be sniffing Adderall with Trump!! ??or ??
1077223123911618570	l11182	I need some tylenol and some sleep??
1077237241070505990	l11183	@TeslaCharts Adderal.  Has to be.
1077251398167781382	l11184	@realDonaldTrump Please lay off the Adderall. #TrumpResign
1077264631687655426	l11185	@realDonaldTrump Dude, that�s the Adderall talking.
1077264735630876677	l11186	@realDonaldTrump News flash, sparky. There's no such thing as *shutdown ??*. Quit the Adderall and quit this failed attempt at a *presidency*. Your illegitimate regime is abysmal, people are fleeing the WH like rats from a sinking ship. o America a favor this Xmas and #TrumpResign.
1077270919901528064	l11187	@realDonaldTrump Dude. Lay off the adderall. Put down the phone. Go spend time with your family. Merry Christmas.
1077294394435350535	l11188	@jerrysaltz @realDonaldTrump That's the Adderall talking
1077574682377969664	l11189	@MaryKatyOctober @FLOTUS @WhiteHouse So YOU use adderall in your cookies!  Interesting! Perhaps DEA should pay you a visit!
1078070983658008579	l11190	Adderall at least its better then xans pop perk and fuck for hours again
1078127658372907008	l11191	@stclairashley Ugh. Grew up on all that shit. Ritalin, adderall, vyvanse, etc. My parents didn't know any better. They were fully convinced it was for my own good. All they saw was that I was much less violent when I took my meds. Got off of it when I was 23/24ish.
1078143149397049344	l11192	"Not only am I a chronic pain patient, I was an 11 year old burn survivor on Tylenol 3 for over a year. I also spent a year getting off ambien.  Please don’t assume your staff have never been through withdrawals."""
1078289444648730624	l11193	@april_lh I'm on medication for my hyperthyroidism and still taking beta blockers so it's not like I'm not doing nothing.????
1078408723629072389	l11194	@robsevy @JMyers1971 @amteve For some, there�s a period (usually a day or two) of an �off feeling.� Sometimes you�ll get a mild headache for an afternoon, as your body clears out�this is due to the loss of retained water. Just drink more water and take some Tylenol and it�ll pass quickly.
1078484633321385988	l11195	@cherylgardens @NancyNoseYou @62WalterP @shelbygirl83 @sarasotamike66 @heartofmel @Cmm09672 @AVestige1 @Barb81146 @RealAntHen @LaniHevly @IgoddessResist @DarkDNTM @GeneGillies @TheCentryst @LaurieSorensen7 @mysoftsofa @neverquit40 @DeepStateShu Same here. Opioids and tylenol are it
1078496583086424064	l11196	@IngrahamAngle You are on a tear. Grinding up adderall your new pastime?
1078637393350193155	l11197	@realDonaldTrump is an Adderall Addict. He thinks there�s a difference between that &amp; booze. Or he�s lying. Probably lying. He does that a lot you know. Lies??
1078641800515072004	l11198	@TopRopeTravis @AudreyGarden Looks like they also dabble in Adderall
1078708815439241216	l11199	@MarshaWarfield I will have a order of hypertension, with nosebleed and metoprolol and simvastatin on the side, hold the cva/stroke. Lmao!!!
1078723742690430976	l11200	@realDonaldTrump But you, our mighty leader, just told us that NAFTA was gone forever just two weeks ago. Are you huffing Adderall again?
1078735649430212613	l11201	@sugar_fr33 Have you tried Nauzene tablets? They have 3 cals/ 2 tablets but they can help with nausea. I get nauseous all the time. If that doesn't work promethazine (phenergan) is something a Dr can prescribe. Being nauseous sucks!!
1078820004756447234	l11202	All my friends doing Adderall, I�m just tryin to make it on the honor roll
1078827116949618689	l11203	I�m either lazy as hell or focused like I took adderall. There is no in between with me.
1078843429977800707	l11204	One time I got my heart broken, and took an extra strength tylenol and felt better
1078906284450041862	l11205	Id rather get Ebola than have Olivia be sick i hate it so damn much bc literally all i can do is give her Tylenol and cuddle her
1079017816861364225	l11206	@bridget_joy_ Whoever is feeding his Adderall �habit.�
1079072064408113155	l11207	"@AndyRichter As for the winging it part -- truthfully, he's been winging everything for well over two years, and a guy who snorts Adderall isn't making very good decisions even BEFORE he's tweaking. He seems like he has stimulant psychosis."""
1079095205696028672	l11208	@blainecapatch @JuddApatow He spelled harassment right! You know Rudy tweeted that for him. That's their new made up term. Fishing expedition doesn't work because it is more akin to shooting fish in a barrel.  Poor me! Poor me! Pour me some crushed adderall!
1079146070674980870	l11209	Adderall got me here doing the Michael Jackson ?????
1079196640920113157	l11210	my *other* president is *also* a syphilis-damaged adderall-huffing degenerate fat fuck
1079252107771834369	l11211	@senders127 I had antibiotics earlier, but seeing as it became worse my mom gave me tylenol already :&gt; I just want this to go away already
1079488539929260039	l11212	Ibucitaphine (Tylenol prodrug) Treats the saline symptoms of major deadened disorder Controlled in the US due to its filamentous effect
1079543290117189633	l11213	"""Hallelujah holy crap pass the tylenol"" @steelers @Pittsburgh_Dad"
1079767892571369474	l11214	When you make it out the struggle you the chosen #acehood #real1 #cock9 #adderall
1079885857946062853	l11215	I dont know why but torsemide 10mg a day is a trigger for raging lately
1079889032132341760	l11216	Ladies and gentlemen, please be safe tonight. Have a back up plan. Take extra clothes for if you need to crash at someone's house. Have water and Tylenol on deck. Have a designated driver or Uber. And have a safe and Happy New Year! ??????
1079916553674596352	l11217	Yep this seals it I’m gonna get my hands on some Adderall
1080089762889953285	l11218	Whoa! The Adderall just kicked in!
1080133144592900096	l11219	@martinlawpueblo @realDonaldTrump For the security of the nation someone in the WH take his adderall away!
1080189567314079744	l11220	Announcement Aurobindo Pharma USA, Inc. is conducting a voluntary recall of 80 lots of Amlodipine Valsartan Tablets USP,
1080272796146647040	l11221	@realDonaldTrump Is Delusional Donnie is snorting adderall again????
1080317496836743173	l11222	@gtconway3d @MollyJongFast @parscale @MittRomney @realDonaldTrump #Covfefe is a drink best served to someone sitting on the toilet, lit on adderall and tweeting in all caps.
1080341926358876160	l11223	@GOPChairwoman @realDonaldTrump Are you high? On Adderall? What?!
1080454440920981507	l11224	@dandrezner @LOLBeReasonable Or after you come down from your Adderall
1080516113497276416	l11225	BANG energy is to not be fucked with. This did what my adderall could never do.
1080516588187648000	l11226	@kaitlovesfruit you have my current adderall fueled attention.
1080544747595403264	l11227	What? Cut down on the Adderall. You know this is a lie. If not? End the shutdown and state you don't need Americans to pay for your useless wall.
1080563042868441088	l11228	@BettyBowers Oh yeah. High on adderal
1080572228507336707	l11229	Yes we are at that point! It's time for a physician who is impartial! Not Dr. Feelgood who I think is still working in WH. Adderall and god knows what else. Dementia? Ect?
1080574720876130326	l11230	@DearAuntCrabby @realDonaldTrump Does he crush his own #Adderall before snorting a line? #AdderallDon
1080639579584167939	l11231	@ItsJeffHudson Ye must be on adderal too
1080675085734891526	l11232	spent 20 minutes trying to swallow tylenol n it just didn�t happen
1080758633649106949	l11233	I just opened a bottle of Tylenol and sliced my finger open with the foil cover. Wtf ??
1080777881557450752	l11234	one time in high school i stayed up all night on adderall and binge watched a whole season of AHS and then made my mom call me off school so i could keep watching it all day lmao
1081178811184631810	l11235	@realDonaldTrump Too much success???!!!  Are you CraZY?! Oh yeah, that's right, you're batsh1t outta your mind. Keep up the adderal slick.
1081193596697657347	l11236	Is it a coincidence that my pharmacy contacted my family doctor only a few weeks ago telling them I wanted to switch my spironolactone to Losartan to save me on copays?
1081274037253361671	l11237	#Trump snorted a lot of Adderall today I guess, he's like a little energizer bunny just going and going and going off at the mouth. You'll never have your fking wall. NEVER
1081329368952160259	l11238	My dr told me to take Sudafed and I literally feel like I just took an adderal. This shit is wild how the hell am I supposed to sleep like this.
1081573049890156551	l11239	Take his Adderal or take his damn phone!!!
1081577091710308354	l11240	@realDonaldTrump You don't have any connection with reality in any way, shape or form. You're probably still snorting lines of Adderall.You're still not well, are you?
1081602111912243206	l11241	@realDonaldTrump Snort snort snort that Adderall and type nonsense.
1081636029700943873	l11242	Hallelujah, Holy Sh@t, where�s the Tylenol and bring me a wheel chair. #legday
1081657297204588551	l11243	@realDonaldTrump How much does ADDERALL cost? Are prices going up? #ImpeachTheMF
1081664948370063363	l11244	@hannahckoch I can help #adderall
1081706157461389315	l11245	@realDonaldTrump Adderall is expensive as a mother fucker, ain't it?
1081730770178375686	l11246	@MeriaHeller He must of overdosed on his Adderal
1081742491039207427	l11247	I feel like Donnie is low key popping adderall like candy
1082028478453727232	l11248	Tylenol kills millions. weed keeps dominos pizza in business. Oh NO!!!
1082063294414942215	l11249	@RawStory He found POTUS stash of Adderall.
1082103048040841217	l11250	I haven�t popped pills in like 2 years but this Eagles win has me feeling like I popped a bunch of Adderall and drank molly water. ???? #FLyEaglesFly #BearDownForWhat
1082188388206284800	l11251	This salamander needs Metoclopramide!
1082302134513819654	l11252	�Idk how im gonna make it thru today� �Coffee. Cocaine. Adderall.�
1082313547944787968	l11253	WTF didn't Cletus say this in 2016 when #IndividualNumber1 was spewing his bullshit about coal jobs. He's taken his adderall loaded pig head and moved onto walls now. #CoaljobsareDEAD #ImpeachTrump2019
1082354558255288320	l11254	@realDonaldTrump No one gives a fuck about your dumb speech.  There is no crisis, you could care less if anyone is trafficked and the only reason you shout about drugs, is because you get your Adderall fix from a pharmacy.  You're as big a junkie as the next guy and everyone knows it.   Loser.
1082366491264192513	l11255	@jonathanvswan They'd do the address tonight but they need time to determine the correct dose of Adderall &amp; Diet Coke to keep Trump lucid that late in the day!
1082385291778891778	l11256	@pooter03 @docrocktex26 @jonathanchait Jesus Christ, that actually started off rational, Iraq is perhaps one of the biggest mistakes America has ever made but then, the adderall must of faded or he saw a squirrel cause that shit melted down real fast.
1082394090791202818	l11257	me:kid prescribed daily adderall since the 3rd grade:
1082394742502100995	l11258	@bisoprol @OfficialOAFC What an anticlimax
1082453072071266309	l11259	@ilovehoney52 Tried and true ??%  More safe than Tylenol and 20 times stronger??
1082454375405178885	l11260	@realDonaldTrump How much adderal will you take to get through it?
1082588260709281793	l11261	2:40AM, leg cramps of a lifetime, can�t find the tiger balm. have taken a Tylenol PM and stretched but no luck ????
1082659931176796167	l11262	Update: Unfortunately I'm still experiencing pain that makes it hard to sleep unless I'm super exhausted (I'm a side sleeper). Hot showers and Tylenol helps remove the pain for a time but at this point there's gotta be something more to it. Not fun at all.
1082711748761841665	l11263	This Tylenol 3 bout to have my ass out ✌🏾
1082781933925322752	l11264	me on adderall: i should get into pet photography
